rank,team_id,team_slug,team_name,tier
1,31232,team-vitality,"1

Team Vitality

1,770",1
2,17049,team-spirit,"2

Team Spirit

1,575",1
3,7395,mouz,"3

MOUZ

1,522",1
4,7397,natus-vincere,"4

Natus Vincere

1,460",1
5,12712,the-mongolz,"5

The MongolZ

1,423",1
6,41713,team-falcons,"6

Team Falcons

1,371",1
7,41526,eternal-fire,"7

Eternal Fire

1,369",5
8,14371,faze-clan,"8

FaZe Clan

1,330",1.5
9,10804,g2-esports,"9

G2 Esports

1,328",1.5
10,23976,furia-esports,"10

FURIA Esports

1,319",1.5
11,13976,astralis,"11

Astralis

1,286",1.5
12,32784,gamerlegion,"12

GamerLegion

1,267",1.5
13,7399,3dmax,"13

3DMAX

1,243",1.5
14,18052,heroic,"14

Heroic

1,240",1.5
15,7455,virtus-pro,"15

Virtus.pro

1,227",1.5
16,46364,aurora-gaming,"16

Aurora Gaming

1,220",1.5
17,7384,ninjas-in-pyjamas,"17

Ninjas in Pyjamas

1,219",2
18,10561,team-liquid,"18

Team Liquid

1,216",2
19,50554,legacy,"19

Legacy

1,215",2
20,34811,saw,"20

SAW

1,211",2
21,41344,b8,"21

B8

1,198",2
22,18299,pain-gaming,"22

paiN Gaming

1,196",2
23,8612,tyloo,"23

TyLoo

1,195",2
24,50512,betboom-team,"24

BetBoom Team

1,186",2
25,8604,complexity,"25

Complexity

1,181",2
26,34199,natus-vincere-junior,"26

Natus Vincere Junior

1,180",2
27,7411,ence,"27

ENCE

1,175",2
28,25206,lynn-vision-gaming,"28

Lynn Vision Gaming

1,171",2
29,46300,fluxo,"29

Fluxo

1,163",2
30,28921,ecstatic,"30

ECSTATIC

1,161",2
31,29956,mibr,"30

MIBR

1,161",2
32,20931,rare-atom,"31

Rare Atom

1,157",2
33,19753,team-spirit-academy,"32

Team Spirit Academy

1,154",2
34,30789,imperial-esports,"33

Imperial Esports

1,153",2
35,50187,m80,"33

M80

1,153",2
36,7386,fnatic,"34

Fnatic

1,151",2
37,51139,parivision,"35

PARIVISION

1,136",3
38,34628,og,"36

OG

1,134",3
39,48503,bestia,"37

BESTIA

1,127",3
40,21911,nemiga-gaming,"38

Nemiga Gaming

1,125",3
41,53727,team-next-level,"39

TEAM NEXT LEVEL

1,124",3
42,23347,sharks-esports,"40

Sharks Esports

1,123",3
43,19832,big,"41

BIG

1,122",3
44,50936,passion-ua,"42

Passion UA

1,118",3
45,14391,nrg,"43

NRG

1,115",3
46,53296,flyquest,"43

FlyQuest

1,115",3
47,45682,oddik,"44

ODDIK

1,113",3
48,49456,wildcard,"44

Wildcard

1,113",3
49,27796,red-canids,"45

Red Canids

1,107",3
50,47288,500,"46

500

1,098",3
51,52136,johnny-speeds,"47

Johnny Speeds

1,089",3
52,42156,monte,"48

Monte

1,088",3
53,46407,9pandas,"49

9Pandas

1,084",3
54,33074,9z-team,"50

9z Team

1,081",3
55,51074,gun5-esports,"50

GUN5 Esports

1,081",3
56,55402,iberian-soul,"50

Iberian Soul

1,081",3
57,40525,dynamo-eclot,"51

Dynamo Eclot

1,072",3
58,54091,bc-game-esports,"51

BC.Game Esports

1,072",3
59,36342,furia-esports-female,"52

FURIA Esports Female

1,070",5
60,52220,amkal-esports,"53

Amkal Esports

1,069",3
61,55433,getting-info,"53

Getting Info

1,069",3
62,7428,esc-gaming,"54

ESC Gaming

1,068",3
63,51462,rush-b,"54

RUSH B

1,068",3
64,43151,zero-tenacity,"55

Zero Tenacity

1,066",3
65,54225,betclic-apogee-esports,"55

Betclic Apogee Esports

1,066",3
66,34813,sinners-esports,"56

SINNERS Esports

1,062",3
67,50580,cybershoke-esports,"56

CYBERSHOKE Esports

1,062",3
68,40104,insilio,"57

Insilio

1,059",3
69,41787,metizport,"57

Metizport

1,059",3
70,51379,the-huns-esports,"58

The Huns Esports

1,057",3
71,35128,1win,"59

1win

1,056",3
72,48030,kubix-esports,"60

Kubix Esports

1,054",4
73,49214,team-solid,"60

Team Solid

1,054",4
74,21570,nexus-gaming,"61

Nexus Gaming

1,050",4
75,34246,9ine,"61

9INE

1,050",4
76,51709,chinggis-warriors,"62

Chinggis Warriors

1,049",4
77,48763,aurora-young-blud,"63

Aurora Young Blud

1,048",4
78,54156,k27,"63

K27

1,048",4
79,45515,sashi-esport,"64

Sashi Esport

1,047",4
80,46690,nouns-esports,"64

Nouns Esports

1,047",4
81,53797,forze-reload,"65

FORZE Reload

1,046",4
82,32563,rooster,"66

Rooster

1,045",4
83,56066,astrum,"67

Astrum

1,044",4
84,52443,kono-ecf,"68

kONO.ECF

1,041",4
85,54285,semperfi-esports,"69

SemperFi Esports

1,040",4
86,50910,betera-esports,"70

Betera Esports

1,038",4
87,53726,favbet-team,"70

FAVBET Team

1,038",4
88,38630,partizan-esports,"71

Partizan Esports

1,036",4
89,44353,hotu,"71

HOTU

1,036",4
90,55489,marsborne,"72

Marsborne

1,035",4
91,9240,bluejays,"73

BLUEJAYS

1,034",4
92,51068,alliance,"73

Alliance

1,034",4
93,55490,swingers,"73

Swingers

1,034",4
94,52363,ruby,"74

RUBY

1,030",4
95,49772,leo-team,"75

Leo Team

1,028",4
96,32468,party-astronauts,"76

Party Astronauts

1,027",4
97,22622,ex-pain-gaming,"77

ex-PaiN Gaming

1,023",4
98,37481,genone,"77

GenOne

1,023",4
99,18653,fish123,"78

fish123

1,021",4
100,22250,copenhagen-wolves,"79

Copenhagen Wolves

1,020",4
101,34444,arcred,"79

ARCRED

1,020",4
102,37232,young-ninjas,"80

Young Ninjas

1,019",4
103,52207,rebels-gaming,"80

Rebels Gaming

1,019",4
104,53038,rustec,"81

Rustec

1,018",4
105,7398,alternate-attax,"82

ALTERNATE aTTaX

1,017",4
106,8742,tricked-esport,"83

Tricked Esport

1,016",4
107,55742,wild-lotus,"83

Wild Lotus

1,016",4
108,54152,g2-ares,"84

G2 Ares

1,015",4
109,55751,algo-esports,"84

ALGO Esports

1,015",4
110,51663,boss,"85

BOSS

1,014",4
111,9011,elevate,"86

Elevate

1,012",4
112,33807,jijiehao,"86

JiJieHao

1,012",4
113,44368,ihc-esports,"86

IHC ESPORTS

1,012",4
114,54382,red-canids-academy,"86

RED Canids Academy

1,012",4
115,48247,flamengo-esports,"87

Flamengo Esports

1,011",4
116,45374,big-equipa,"88

BIG EQUIPA

1,009",4
117,52145,vagrants,"88

vagrants

1,009",4
118,53608,allinners,"88

ALLINNERS

1,009",4
119,55622,dogevil,"88

DogEvil

1,009",4
120,49463,mousquetaires,"89

Mousquetaires

1,008",4
121,55678,supernova-comets,"89

Supernova Comets

1,008",4
122,55741,basement-boys,"89

BASEMENT BOYS

1,008",4
123,56044,sparta,"89

SPARTA

1,008",4
124,56395,omemo,"89

OMEMO

1,008",4
125,55263,eruption,"90

Eruption

1,007",4
126,56567,tpudcatb-tpu,"90

TPuDCATb TPu

1,007",4
127,56595,babag,"90

babaG

1,007",4
128,56598,team-mouse,"90

team mouse

1,007",4
129,56600,sportsbetexpert,"90

SportsBetExpert

1,007",4
130,56782,kolesie,"90

KOLESIE

1,007",4
131,33844,imperial-female,"91

Imperial Female

1,006",4
132,36561,vp-prodigy,"91

VP.Prodigy

1,006",4
133,54513,fire-flux-esports,"91

Fire Flux Esports

1,006",4
134,55636,hesta,"91

Hesta

1,006",4
135,55831,anything-else,"91

anything else

1,006",4
136,55924,lfo-4,"91

LFO 4

1,006",4
137,56205,ex-astralis-talent,"91

ex-Astralis Talent

1,006",4
138,56414,eco-sh6afeh,"91

ECO SH6AFEH

1,006",4
139,56475,eucl-prodigies,"91

EUCL Prodigies

1,006",4
140,56605,firesale,"91

firesale

1,006",4
141,56860,ex-natus-vincere-junior,"91

ex-Natus Vincere Junior

1,006",4
142,8655,entity,"92

ENTiTY

1,005",4
143,33901,m1x,"92

M1X

1,005",4
144,37434,mibr-female,"92

MIBR Female

1,005",4
145,41565,mibr-academy,"92

MIBR Academy

1,005",4
146,47432,permitta-esports,"92

Permitta Esports

1,005",4
147,49815,flyquest-red,"92

FlyQuest RED

1,005",4
148,51226,hyperspirit,"92

HyperSpirit

1,005",4
149,54013,rosy,"92

ROSY

1,005",4
150,55488,inner-circle-esports,"92

Inner Circle Esports

1,005",4
151,55988,scarx,"92

ScarX

1,005",4
152,56240,famx,"92

famX

1,005",4
153,56609,acez,"92

AceZ

1,005",4
154,56612,phantom-sense,"92

Phantom Sense

1,005",4
155,34996,rhyno-esports,"93

Rhyno Esports

1,004",4
156,36904,honved-esport,"93

Honvéd Esport

1,004",4
157,39339,benched,"93

benched

1,004",4
158,49748,ninjas-in-pyjamas-impact,"93

Ninjas in Pyjamas Impact

1,004",4
159,54563,ak-bars,"93

AK BARS

1,004",4
160,54944,mana-esports,"93

MANA eSports

1,004",4
161,54981,flowstate,"93

flowstate

1,004",4
162,55200,way2go,"93

way2go

1,004",4
163,55952,my-dads-rich,"93

my dads rich

1,004",4
164,56281,pajuris,"93

Pajuris

1,004",4
165,56319,perplexity,"93

PERPLEXITY

1,004",4
166,56422,outfit-49,"93

Outfit 49

1,004",4
167,56657,undr-x-ntr,"93

UNDR x NTR

1,004",4
168,39188,o-plano,"94

O Plano

1,003",4
169,41812,kappa-bar,"94

Kappa Bar

1,003",4
170,45462,eyeballers,"94

EYEBALLERS

1,003",4
171,54124,underrated,"94

underrated

1,003",5
172,54300,lumen,"94

Lumen

1,003",5
173,55587,prototype-blaze,"94

Prototype Blaze

1,003",5
174,55616,black-mold,"94

black mold

1,003",5
175,55992,daaku,"94

Daaku

1,003",5
176,56052,ex-leon-esports,"94

ex-LEON Esports

1,003",5
177,56111,crashout,"94

Crashout

1,003",5
178,56458,cswalkers,"94

cswalkers

1,003",5
179,56685,zazaa,"94

ZaZaa

1,003",5
180,14365,fluffy-gangsters,"95

Fluffy Gangsters

1,002",5
181,35127,100pinggods,"95

100pingGODs

1,002",5
182,36453,come-mid,"95

Come Mid

1,002",5
183,36583,wings-up-gaming,"95

Wings Up Gaming

1,002",5
184,44076,bad-news-eagles,"95

Bad News Eagles

1,002",5
185,44523,lf0,"95

LF0

1,002",5
186,46835,pain-gaming-academy,"95

paiN Gaming Academy

1,002",5
187,47675,1win,"95

1WIN

1,002",5
188,51551,2game-esports,"95

2Game Esports

1,002",5
189,53699,5goblinz,"95

5goblinz

1,002",5
190,53710,lanchouba,"95

Lanchouba

1,002",5
191,54083,1lezyskibidi,"95

1lezyskibidi

1,002",5
192,54295,regnum4games,"95

Regnum4Games

1,002",5
193,54775,privateshow,"95

privateshow

1,002",5
194,55259,adventurers,"95

Adventurers

1,002",5
195,55286,le%C3%A7a-fc-esports,"95

Leça FC Esports

1,002",5
196,55337,old,"95

OLD

1,002",5
197,55362,chill-guys,"95

chill guys

1,002",5
198,55484,gardengarage,"95

GardenGarage

1,002",5
199,55890,anime-avatars,"95

Anime Avatars

1,002",5
200,55894,bannda,"95

BANNDA

1,002",5
201,55898,dancompany,"95

DanCompany

1,002",5
202,55909,roler-coaster,"95

Roler Coaster

1,002",5
203,55927,1jin,"95

1JIN

1,002",5
204,55940,baiting-noiro,"95

BAITING NOIRO

1,002",5
205,55942,la-glazers,"95

LA Glazers

1,002",5
206,56077,lfo,"95

LFO

1,002",5
207,56180,nomoney,"95

NoMoney

1,002",5
208,56244,bankai,"95

Bankai

1,002",5
209,56460,the-fellas,"95

The fellas

1,002",5
210,56568,teamsolmanmidac,"95

TeamSolmanMidAC

1,002",5
211,56682,the-continental,"95

The Continental

1,002",5
212,56744,yoyo-esports,"95

YOYO Esports

1,002",5
213,56836,tsg,"95

TSG

1,002",5
214,9064,team-slovakia,"96

Team Slovakia

1,001",5
215,9494,bravado-gaming,"96

Bravado Gaming

1,001",5
216,24405,minlate,"96

MINLATE

1,001",5
217,29346,team-australia,"96

Team Australia

1,001",5
218,33960,legion,"96

Legion

1,001",5
219,38576,0to100,"96

0to100

1,001",5
220,40448,mouz-nxt,"96

mouz NXT

1,001",5
221,46523,xravel,"96

XRAVEL

1,001",5
222,50433,bounty-hunters,"96

Bounty Hunters

1,001",5
223,51754,adalyamigos,"96

adalYamigos

1,001",5
224,53343,dms,"96

DMS

1,001",5
225,53818,myskill,"96

MYSKILL

1,001",5
226,53904,one-hit-wonders,"96

One-Hit Wonders

1,001",5
227,55136,truck-drivers,"96

Truck Drivers

1,001",5
228,55415,blahaj,"96

Blahaj

1,001",5
229,55452,all-or-nothing,"96

All or Nothing

1,001",5
230,55618,shika,"96

Shika

1,001",5
231,55866,desemprego,"96

Desemprego

1,001",5
232,55921,flat-earth,"96

FLAT EARTH

1,001",5
233,55929,dotstats,"96

dotStats

1,001",5
234,55967,informmix,"96

informmix

1,001",5
235,56341,bushido-wildcats,"96

Bushido Wildcats

1,001",5
236,56382,28avgage,"96

28AvgAge

1,001",5
237,56386,hassle-x-cskejsaren,"96

Hassle x CSKejsaren

1,001",5
238,56416,oxingame-esport,"96

OxinGame Esport

1,001",5
239,56610,m0n-t3rs,"96

m0n$t3rS

1,001",5
240,56611,perfectsymphony,"96

PerfectSymphony

1,001",5
241,56617,lynx,"96

lynx

1,001",5
242,56619,chamypl,"96

ChamyPL

1,001",5
243,56701,desempregueidos,"96

DESEMPREGUEIDOS

1,001",5
244,56737,virtual-grounds,"96

Virtual Grounds

1,001",5
245,56908,daglovesfatties,"96

daglovesfatties

1,001",5
246,56916,senza-esports,"96

SENZA Esports

1,001",5
247,7383,deathdemonmurderers,"97

DeathDemonMurderers

1,000",5
248,7403,meet-your-makers,"97

Meet Your Makers

1,000",5
249,8088,kripsing,"97

KRIPSING!

1,000",5
250,8529,to-be-decided1-cs,"97

To Be Decided1.CS

1,000",5
251,8530,infected,"97

Infected

1,000",5
252,8562,to-be-decided2-cs,"97

To Be Decided2.CS

1,000",5
253,8797,team-menace-cs,"97

Team Menace.CS

1,000",5
254,8807,litt-up,"97

LITT-UP

1,000",5
255,8812,ssrcg,"97

SSRCG

1,000",5
256,8813,xxx-philippines,"97

xXx | Philippines

1,000",5
257,8834,crown-gaming-society,"97

Crown Gaming Society

1,000",5
258,8835,since2k,"97

since2k

1,000",5
259,8837,xxmlg360xx,"97

xXMLG360Xx

1,000",5
260,8872,xbyte,"97

xBYTE

1,000",5
261,8998,burak-bozok,"97

burak bozok

1,000",5
262,9059,team-denmark,"97

Team Denmark

1,000",5
263,9060,team-latvia,"97

Team Latvia

1,000",5
264,9067,team-germany,"97

Team Germany

1,000",5
265,9070,team-sweden,"97

Team Sweden

1,000",5
266,9073,team-czech-republic,"97

Team Czech Republic

1,000",5
267,9083,team-poland,"97

Team Poland

1,000",5
268,9097,vitality-gaming,"97

Vitality Gaming

1,000",5
269,9102,nothing-to-lose,"97

- NoThinG To LosE -

1,000",5
270,9106,invasion-e-sports,"97

INVASION E-Sports

1,000",5
271,9111,ancient-warriors,"97

Ancient warriors

1,000",5
272,9141,five-kings,"97

Five Kings

1,000",5
273,9165,awpersunite,"97

AwpersUnite

1,000",5
274,9166,rurogrande-multigaming,"97

RuroGrande Multigaming

1,000",5
275,9175,xpire-gaming,"97

XPIRE Gaming

1,000",5
276,9179,power-plant,"97

Power Plant

1,000",5
277,9187,hiad,"97

HIAD

1,000",5
278,9190,beecroft,"97

BeeCroft

1,000",5
279,9207,mygamept,"97

myGamePT

1,000",5
280,9210,the-pros,"97

The.Pros

1,000",5
281,9211,team-degenx,"97

Team DegenX

1,000",5
282,9213,grindtime-gaming,"97

Grindtime Gaming

1,000",5
283,9221,opera-es-especiais-portugal,"97

Operações Especiais Portugal

1,000",5
284,9222,electronic-grizzly,"97

Electronic Grizzly

1,000",5
285,9225,thefrozenbears,"97

TheFrozenBears

1,000",5
286,9233,nover-gamers,"97

Nover Gamers

1,000",5
287,9234,reload-skills,"97

Reload Skills

1,000",5
288,9250,mbitious,"97

MBITIOUS

1,000",5
289,9267,dakury,"97

Dakury

1,000",5
290,9276,onsomeshit,"97

onsomeshit

1,000",5
291,9278,aaaaaatttttt,"97

aaaaaatttttt

1,000",5
292,9282,team-exordium,"97

Team Exordium

1,000",5
293,9286,whisper-netcs,"97

WHISPER.netCS

1,000",5
294,9291,macbayt-5,"97

MacBayt-5

1,000",5
295,9292,vipers,"97

Vipers

1,000",5
296,9293,red-horse-extra-large-face-rapers,"97

Red Horse Extra Large Face Rapers

1,000",5
297,9299,dike,"97

Dike

1,000",5
298,9302,team-eagle,"97

Team Eagle

1,000",5
299,9305,e4us,"97

E4US

1,000",5
300,9315,infrag-esports,"97

inFRAG-eSports

1,000",5
301,9320,loosersplayinggood,"97

LoosersPlayingGood

1,000",5
302,9321,testteam2123,"97

testTeam2123

1,000",5
303,9328,faroe-islands,"97

Faroe Islands

1,000",5
304,9358,xtreme-camping,"97

Xtreme Camping

1,000",5
305,9363,major-league-citrus,"97

Major League Citrus

1,000",5
306,9366,owngamers,"97

OwnGameRs

1,000",5
307,9370,figureeight,"97

~FigureEight~

1,000",5
308,9414,swarmrobotics,"97

SwarmRobotics

1,000",5
309,9433,team-foxtrot,"97

Team Foxtrot

1,000",5
310,9439,vietnam-new-team-cs-go,"97

Vietnam New Team CS:GO

1,000",5
311,9440,virtual-gaming-style,"97

Virtual Gaming Style

1,000",5
312,9446,bloody-wolves,"97

Bloody Wolves

1,000",5
313,9448,the3n19ma,"97

the3n19ma

1,000",5
314,9451,norwegiannoobs,"97

NorwegianNoobs

1,000",5
315,9454,teamhomehero,"97

TeamHomeHero

1,000",5
316,9455,prankzters-trickzters,"97

Prankzters Trickzters

1,000",5
317,9457,crunch-cs,"97

CRUNCH.CS

1,000",5
318,9462,some-luck,"97

Some Luck

1,000",5
319,9467,team-skull,"97

Team.Skull

1,000",5
320,9476,russianunionone,"97

RussianUnionOne

1,000",5
321,9480,komitet-powitalny,"97

Komitet Powitalny

1,000",5
322,9484,mydesire-esports,"97

myDesire Esports

1,000",5
323,9507,psycho-tuga,"97

Psycho Tuga

1,000",5
324,9541,beg-n-gam-ng,"97

BEG!N GAM!NG

1,000",5
325,9553,kvabot,"97

kvabot

1,000",5
326,9556,team-omicron,"97

Team Omicron

1,000",5
327,9557,task-force-alpha-official,"97

Task Force Alpha ((Official))

1,000",5
328,9565,uturnsquad,"97

UTurnSquad

1,000",5
329,9566,r-volution-digital,"97

Révolution Digital

1,000",5
330,9572,byn,"97

BYN

1,000",5
331,9573,1st-helix-regiment,"97

1st Helix Regiment

1,000",5
332,9574,hullut-idiootit,"97

Hullut Idiootit

1,000",5
333,9596,exabyte,"97

EXABYTE

1,000",5
334,9598,gv-gravity,"97

[GV] - GRAVITY

1,000",5
335,9599,team-london-lions-gaming,"97

Team London Lions Gaming

1,000",5
336,9600,bitr,"97

-BitR

1,000",5
337,9601,eco-fans,"97

eCo#FanS

1,000",5
338,9602,teamrimcross,"97

TeamRimCross

1,000",5
339,9603,austin,"97

Austin

1,000",5
340,9619,fantasyfive,"97

FantasyFive

1,000",5
341,9620,lizards-portuguese-clan,"97

Lizards Portuguese Clan

1,000",5
342,9634,proofgangers,"97

ProofGangers

1,000",5
343,9658,proofgruq,"97

ProofGruQ

1,000",5
344,9675,optimum-pro,"97

Optimum.Pro

1,000",5
345,9680,team-plane,"97

Team Plane

1,000",5
346,9684,neter-line,"97

Neter Line

1,000",5
347,9687,patacute-s-gaming,"97

PataCute""s""Gaming

1,000",5
348,9688,kl1k,"97

KL1K

1,000",5
349,9690,weaponmasters,"97

WeaponMasters

1,000",5
350,9694,cycol-esports,"97

Cycol eSports

1,000",5
351,9695,gucci-and-the-hardly-boys,"97

Gucci and The Hardly boys

1,000",5
352,9697,wicked-eagles,"97

Wicked Eagles

1,000",5
353,9702,to-be-decided3-cs,"97

To Be Decided3.CS

1,000",5
354,9730,holored,"97

HoloRed

1,000",5
355,9731,dreamfrags,"97

DREAMFRAGS

1,000",5
356,9754,shadowstep,"97

ShadowStep

1,000",5
357,9756,nova-killers,"97

Nova Killers

1,000",5
358,9822,maximum-randomized-terror,"97

Maximum Randomized Terror

1,000",5
359,9874,nordic-tigers,"97

Nordic Tigers

1,000",5
360,9879,the-death-egg,"97

The Death Egg

1,000",5
361,9939,cloudburst,"97

CloudBurst.

1,000",5
362,9964,spliffit-danish,"97

SPLIFFit DANISH

1,000",5
363,10020,mysticgaming,"97

MysticGaming

1,000",5
364,10058,jlkkl,"97

jlkkl

1,000",5
365,10092,turkeynecks,"97

TurkeyNecks

1,000",5
366,10182,cky,"97

CKY

1,000",5
367,10188,hectic-gaming,"97

Hectic Gaming

1,000",5
368,10214,xi-geforce-esports,"97

「XI」Geforce eSports

1,000",5
369,10215,silm-l-k-rit-cs,"97

#Silmälääkärit.cs

1,000",5
370,10245,team-underworld,"97

Team Underworld

1,000",5
371,10253,its-nothing-personal,"97

Its Nothing Personal

1,000",5
372,10254,justsayl0l,"97

JustSayL0L

1,000",5
373,10257,bitange,"97

Bitange

1,000",5
374,10260,crazy-effect,"97

CrazY EffecT

1,000",5
375,10262,latvian-skirmishers,"97

Latvian_Skirmishers

1,000",5
376,10270,team-oxigen-csgo,"97

Team-Oxigen CSGO

1,000",5
377,10273,borntoeat,"97

BornToEat

1,000",5
378,10375,repeated-game,"97

Repeated Game

1,000",5
379,10394,pixel-panthers-sports,"97

Pixel Panthers Sports

1,000",5
380,10449,a-m-r-a-k,"97

A.M.R.A.K

1,000",5
381,10469,pandas-koalas,"97

Pandas & Koalas

1,000",5
382,10477,cobb-gaming,"97

Cobb Gaming

1,000",5
383,10486,detroit-alley-weed,"97

Detroit Alley Weed

1,000",5
384,10490,raxev,"97

Raxev

1,000",5
385,10491,naturallyterriblegaming,"97

NaturallyTerribleGaming

1,000",5
386,10502,vkthax,"97

VKThax

1,000",5
387,10511,vadax,"97

Vadax

1,000",5
388,10517,ryo,"97

RYO

1,000",5
389,10522,2dhax,"97

2DHAX

1,000",5
390,10523,tixer,"97

TiXeR

1,000",5
391,10524,nordic-noodles,"97

Nordic-Noodles

1,000",5
392,10531,team-kishi-kaisei,"97

Team Kishi Kaisei

1,000",5
393,10542,null-wire,"97

Null Wire

1,000",5
394,10548,limitless-esports-gaming,"97

Limitless eSports Gaming

1,000",5
395,10551,skill-nukerz,"97

Skill-Nukerz

1,000",5
396,10559,vikingz,"97

Vikingz

1,000",5
397,10568,de-troyers,"97

De$tRoYeRs

1,000",5
398,10570,salo-tactics,"97

SALO TACTICS

1,000",5
399,10572,hedgehog-ninjas,"97

hedgehog ninjAs

1,000",5
400,10573,killerrat,"97

KillerRat

1,000",5
401,10579,aon,"97

aon

1,000",5
402,10582,simply-batty,"97

Simply Batty

1,000",5
403,10588,team-artefix,"97

Team Artefix

1,000",5
404,10589,angys,"97

Angys

1,000",5
405,10590,tygers-esports-team,"97

Tygers eSPorts Team

1,000",5
406,10599,wavelength-eu,"97

WaveLength EU

1,000",5
407,10601,nd-redcode,"97

ND.Redcode

1,000",5
408,10613,orcus-pro,"97

Orcus PRO

1,000",5
409,10624,emilijus,"97

Emilijus

1,000",5
410,10627,x-warriors,"97

X-Warriors

1,000",5
411,10630,made-in-malaysia,"97

Made In Malaysia

1,000",5
412,10631,comrades4,"97

ComradeS4

1,000",5
413,10646,p-rediction,"97

[p]rediction

1,000",5
414,10650,team-ferret,"97

Team Ferret

1,000",5
415,10655,outworld-imbalansers,"97

Outworld Imbalansers

1,000",5
416,10656,mariquitas,"97

Mariquitas

1,000",5
417,10667,taod-csgo,"97

tAoD.csgo

1,000",5
418,10668,team-equilibrium,"97

Team Equilibrium

1,000",5
419,10672,nostalgie-csgo,"97

NoStalgie.csgo

1,000",5
420,10673,myrevenge-e-v-hungary,"97

myRevenge e.V. Hungary

1,000",5
421,10679,aimcore,"97

Aimcore

1,000",5
422,10681,c-i-f,"97

<(C.I.F)>

1,000",5
423,10683,russian-crazy-men,"97

Russian Crazy Men

1,000",5
424,10686,pl-n,"97

PLΛN

1,000",5
425,10689,epilepzy,"97

Epilepzy

1,000",5
426,10704,dutch-courage,"97

Dutch Courage

1,000",5
427,10715,surion-team,"97

Surion Team

1,000",5
428,10716,awakes,"97

Awakes

1,000",5
429,10717,valnath-gaming,"97

Valnath Gaming

1,000",5
430,10723,bis-dat-qui-cito-dat,"97

Bis dat, qui cito dat

1,000",5
431,10735,mn-masters,"97

mN.masters

1,000",5
432,10736,canadien-eh,"97

Canadien Eh

1,000",5
433,10738,mucholinis,"97

Mucholinis

1,000",5
434,10742,klub-penguin-proz,"97

Klub Penguin Proz

1,000",5
435,10743,ultra-lightning-strike-force,"97

Ultra Lightning Strike Force

1,000",5
436,10749,jouhoig,"97

jouhoig

1,000",5
437,10750,infinity-love,"97

Infinity Love

1,000",5
438,10751,tripolis,"97

Tripolis

1,000",5
439,10752,fedderne-csgo,"97

Fedderne(CSGO)

1,000",5
440,10755,rase-raptors,"97

RasE Raptors

1,000",5
441,10757,piotras,"97

piotras

1,000",5
442,10763,team-10,"97

Team.10

1,000",5
443,10765,afoe,"97

aFoe

1,000",5
444,10766,wataha,"97

Wataha

1,000",5
445,10770,team-senergy,"97

Team Senergy

1,000",5
446,10772,jr-family,"97

Jr Family

1,000",5
447,10791,jewnicorns,"97

Jewnicorns

1,000",5
448,10797,sobee,"97

Sobee

1,000",5
449,10813,tenergyturtle,"97

TenergyTurtle

1,000",5
450,10815,skyclad,"97

SkyClad

1,000",5
451,10818,team-venai,"97

team venai

1,000",5
452,10820,anarchy,"97

Anarchy®

1,000",5
453,10825,rainbow-kings,"97

Rainbow Kings

1,000",5
454,10826,south-krd,"97

SOUTH.KRD

1,000",5
455,10829,panthers-in-heat,"97

Panthers In Heat

1,000",5
456,10831,5gpower,"97

5GPower

1,000",5
457,10832,team-carpediem,"97

Team CarpeDiem

1,000",5
458,10833,powends,"97

Powends

1,000",5
459,10834,natus-ninja,"97

Natus Ninja

1,000",5
460,10840,otters-in-suits,"97

Otters In Suits

1,000",5
461,10841,teamfatal,"97

TeamFatal

1,000",5
462,10851,existenceg,"97

ExistenceG

1,000",5
463,10855,team-nexos,"97

Team.neXoS

1,000",5
464,10857,hihi,"97

HiHi

1,000",5
465,10860,the-track-pads,"97

The Track Pads

1,000",5
466,10862,elevate-female,"97

eLevate Female

1,000",5
467,10866,super-heroes-in-training,"97

SUPER HEROES IN TRAINING

1,000",5
468,10868,arc-gaming-aegis-response-command,"97

ARC Gaming - Aegis Response Command

1,000",5
469,10869,team-cronos,"97

Team CRONOS

1,000",5
470,10879,filhos-da-m-e,"97

Filhos da Mãe

1,000",5
471,10882,teamownerdk,"97

TeamOwnerDK

1,000",5
472,10894,noiz-bomb,"97

Noiz Bomb

1,000",5
473,10898,gaming,"97

ĄЯĬĄŠ Gaming

1,000",5
474,10899,classyplebs,"97

ClassyPlebs

1,000",5
475,10905,stainless-lions,"97

Stainless Lions

1,000",5
476,10911,illusive-e-sports,"97

Illusive E-Sports

1,000",5
477,10913,nakurwiacze-szalonego,"97

NAKURWIACZE SZALONEGO

1,000",5
478,10914,swedishbulldogs,"97

SwedishBulldogs

1,000",5
479,10916,paradox-pro,"97

Paradox-Pro

1,000",5
480,10921,romaniancl,"97

RomanianCL

1,000",5
481,10927,the-sky-gators,"97

The Sky Gators

1,000",5
482,10928,team-wicked-5,"97

Team Wicked 5

1,000",5
483,10930,fuse-gaming,"97

Fuse Gaming

1,000",5
484,10931,divinity-cs,"97

Divinity.CS

1,000",5
485,10932,o-o,"97

▪OΛOШ▪

1,000",5
486,10938,teamwisp,"97

-TeamWisp-

1,000",5
487,10959,kristian,"97

Kristian

1,000",5
488,10964,invictum-phoenix,"97

Invictum Phoenix

1,000",5
489,10965,ox-gaming,"97

OX Gaming

1,000",5
490,10983,gray-wolves-esports,"97

Gray Wolves eSports

1,000",5
491,10990,global-virus,"97

Global|Virus

1,000",5
492,11001,emim,"97

Emim

1,000",5
